Account ID,Contact Email (to),Contact First Name,Twins Email (from),Campaign
TWN588311,widdows3487@womeona.net,Caydence,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN7140,ivette.owen9678@nanoff.biz,Ivette,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN718443,sloane.camden6373@deons.tech,Sloane,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3662168,carl_ulyatt1259@eirey.tech,Carl,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN586968,edfox@extex.org,Eduardo,jackthomas@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1599242,cowan4475@jiman.org,Vanessa,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2838465,cox3710@yahoo.com,Gwenyth,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN660004,elijah.walsh7373@twipet.com,Elijah,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2006,callie@sheye.org,Callie,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1116158,abbey@sheye.org,Abbey,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN781225,harry.ballard6620@cispeto.com,Harry,jackthomas@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN945233,aisha.clarke2930@hourpy.biz,Aisha,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN946169,tony_adams1026@twace.org,Tony,aliwilson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3407979,george@kideod.biz,George,jackthomas@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN945760,leroy_rixon9409@brety.org,Leroy,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN664383,connor4039@naiker.biz,Carter,aliwilson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1441112,welsch207@bauros.biz,Barry,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1479237,denny_vincent6746@kideod.biz,Denny,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN776975,liliana.eaton1040@zorer.org,Liliana,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN4411,sofia@tonsy.org,Sofia,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2811629,bryce_sherry6265@supunk.biz,Bryce,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3662025,ally@fuliss.net,Ally,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2945994,dakota.blackwall5052@cispeto.com,Dakota,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN586863,elijah.addison320@sveldo.biz,Elijah,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN955490,mas.err@yahoo.com,Mason,majormanning@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1522320,liam.yates9000@twace.org,Liam,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3523965,hailey_james635@qater.org,Hailey,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1028496,rick_barrett1744@naiker.biz,Rick,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1028229,wade_jordan571@nickia.com,Wade,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1116449,sage_addley5154@tonsy.org,Sage,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3208312,murphy576@nickia.com,Mike,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN588130,hayden.cavanagh9545@irrepsy.com,Hayden,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN347631,holmes2377@twipet.com,Peter,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2778478,harvey_marshall9370@elnee.tech,Harvey,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3315869,joeld@kideod.biz,Jolene,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN484330,harris1646@gompie.com,Rylee,jackthomas@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1588270,sarah_higgs8200@kideod.biz,Sarah,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3675218,leson@liret.org,Leroy,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN655197,leald@brety.org,Leilani,majormanning@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1115199,hayden@infotech44.tech,Hayden,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1800441,morley3775@bretoux.com,Chester,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN857325,ianson2006@nimogy.biz,Ron,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1510,lucas.turner9085@gompie.com,Lucas,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN954970,sonya@grannar.com,Sonya,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3791909,dillon9410@grannar.com,Nancy,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN581417,phillip.eyres2704@liret.org,Phillip,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN946210,alexander@bretoux.com,Alexander,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3337109,emmanuelle.mason3000@gembat.biz,Emmanuelle,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2594,noemi.moss8045@corti.com,Noemi,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1191707,ema.hardwick4787@nimogy.biz,Ema,jackthomas@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1115766,bryon.moore8211@mafthy.com,Bryon,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1512194,noah.antcliff8164@muall.tech,Noah,jackthomas@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1047630,roter@joiniaa.com,Rosie,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN655357,harrison2161@grannar.com,Percy,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1466,morris683@sheye.org,Olivia,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN785271,mould8071@yahoo.com,Logan,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3532201,abdul_wills7666@deavo.com,Abdul,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN660681,donan@brety.org,Domenic,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN956540,crawley6737@extex.org,Maxwell,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1415466,rick@joiniaa.com,Rick,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1309492,luke@extex.org,Luke,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN950912,oliver@sveldo.biz,Oliver,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1850082,marshall6995@nickia.com,Candice,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3409771,mater@yahoo.com,Maxwell,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN4786,stacy@mafthy.com,Stacy,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1752,foxley1326@hourpy.biz,Adeline,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1124082,peter@gmail.com,Peter,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1117286,moreno2675@bungar.biz,Mark,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1567618,hope.abbey9523@liret.org,Hope,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1028482,domenic.wilkinson7521@muall.tech,Domenic,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN587414,esmeralda_roth9132@guentu.biz,Esmeralda,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN776791,collins1204@ovock.tech,Anabelle,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN782998,macy.rowlands1521@sveldo.biz,Macy,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1616231,jefferson2658@zorer.org,Logan,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1345,walker4058@cispeto.com,Zara,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1401930,bar.ris@yahoo.com,Barney,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1525382,matow@zorer.org,Matthew,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1371782,oliver_powell802@hourpy.biz,Oliver,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3647976,rocco_edley3164@deons.tech,Rocco,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN846665,chker@infotech44.tech,Christy,majormanning@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1747,lewis4059@joiniaa.com,Doug,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2912,jennifer_simpson9456@grannar.com,Jennifer,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3587208,peell@brety.org,Penny,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3606665,irene.radcliffe3652@elnee.tech,Irene,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN946421,alex.harrison4645@liret.org,Alex,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3411802,noemi@qater.org,Noemi,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1381570,deson@infotech44.tech,Denis,majormanning@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1610582,mark_watson7437@bulaffy.com,Mark,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN952349,alton@infotech44.tech,Alexander,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1032062,jagor@naiker.biz,Javier,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN647209,forester6050@bulaffy.com,Erica,nicklandon@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2728754,russel_ingham6912@corti.com,Russel,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN589627,crystal.brown3587@tonsy.org,Crystal,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1396964,sherwood6596@ovock.tech,Anais,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN590335,amgee@grannar.com,Amy,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1592642,caden@naiker.biz,Cara,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1044525,tony_underhill142@tonsy.org,Tony,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN945406,riard@twace.org,Rick,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3144974,alone@gmail.com,Ally,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2350403,valerie.wright862@typill.biz,Valerie,majormanning@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN859101,leilani.anderson4276@grannar.com,Leilani,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3114641,saray@typill.biz,Sage,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN846533,joall@mafthy.com,Johnny,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3719050,margaret_allen5109@deons.tech,Margaret,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN719303,michael_oatway2152@gmail.com,Michael,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1198322,boris_cowan2195@atink.com,Boris,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1187958,emerald.murray3204@famism.biz,Emerald,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1117308,marigold@irrepsy.com,Marigold,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1771,deows@gompie.com,Denis,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1115567,sason@muall.tech,Samantha,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2846685,ema@zorer.org,Ema,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3746580,christine_emerson8896@fuliss.net,Christine,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3716235,logan@acrit.org,Logan,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN954456,dar.ton@yahoo.com,Daron,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1626511,maurn@muall.tech,Mavis,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3743611,teagan.exton5704@naiker.biz,Teagan,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1115850,diane@fuliss.net,Diane,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3676334,brooklyn.wallace3849@gmail.com,Brooklyn,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1337782,harriet.niles4231@brety.org,Harriet,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3407777,giood@ubusive.com,Gil,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1028836,colleen_ramsey4989@corti.com,Colleen,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1413963,hadley_osmond4603@ovock.tech,Hadley,majormanning@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3346819,flter@bungar.biz,Florence,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN679290,narpe@deons.tech,Natalie,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1189200,stephanie_farmer9658@zorer.org,Stephanie,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN66771,jennson910@nickia.com,Boris,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1191804,taman@bretoux.com,Tania,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3648883,caker@nanoff.biz,Camden,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1342062,liam@liret.org,Liam,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1033,brooks4388@acrit.org,Enoch,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2306084,bayliss3850@irrepsy.com,Luke,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1909,benny.locke5036@ovock.tech,Benny,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3662131,matt@deavo.com,Matt,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1115664,margaret_nayler4247@ovock.tech,Margaret,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN718458,mona@cispeto.com,Mona,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1556686,auxon@elnee.tech,Aurelia,majormanning@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN369389,forester3439@nanoff.biz,Cassandra,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1527861,sasha_kent8076@fuliss.net,Sasha,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1329,carl_seymour1422@nimogy.biz,Carl,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2123,elish.cox@yahoo.com,Elisha,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN587080,glell@iatim.tech,Gloria,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1189258,sadie_james1072@ovock.tech,Sadie,andrewerlandson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN365817,florence@nickia.com,Florence,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1583566,janelle.smith2800@jiman.org,Janelle,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1509598,anthony.gilbert2117@cispeto.com,Anthony,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1115632,violet.poole2984@vetan.org,Violet,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3548491,super@ovock.tech,Summer,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3471030,maers@corti.com,Marvin,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2399882,brad@twace.org,Brad,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3560863,caock@zorer.org,Cassandra,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN4367,benny.atkinson7130@joiniaa.com,Benny,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1194098,tanner1915@extex.org,Camellia,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN588849,adina@famism.biz,Adina,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN655051,jodon@dionrab.com,Johnathan,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2415244,abdul@grannar.com,Abdul,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2471533,totin@nanoff.biz,Tom,aliwilson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3144931,julian.norburn522@gompie.com,Julian,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN778054,dyson1303@zorer.org,Candice,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN169221,sofia@extex.org,Sofia,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN849573,walker7376@grannar.com,Danny,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN590104,margaret.wren1980@naiker.biz,Margaret,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1028537,giles3428@eirey.tech,Jack,jackthomas@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3647952,mandy.neal4306@ubusive.com,Mandy,aliwilson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3421512,maxwell.noach2094@bretoux.com,Maxwell,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1843117,seade@cispeto.com,Selena,aliwilson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1815490,luke@acrit.org,Luke,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1118248,florence_jarrett2275@joiniaa.com,Florence,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2038,aiden_richards1359@deons.tech,Aiden,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1116339,baies@typill.biz,Bart,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN718439,kieth_lakey7511@iatim.tech,Kieth,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN7375,liv_weldon2183@atink.com,Liv,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN4390,josephine.brooks848@liret.org,Josephine,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1789955,henry_wilson9642@bulaffy.com,Henry,peterthompson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3665671,julia@mafthy.com,Julia,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1398,daale@grannar.com,Dasha,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3714971,anson@cispeto.com,Angela,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1397262,penelope.hewitt8774@muall.tech,Penelope,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN658526,alan@deavo.com,Alan,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1389722,hanna@yahoo.com,Hanna,peterthompson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN958118,alght@vetan.org,Alba,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN958137,daniel.jobson3770@sheye.org,Daniel,peterthompson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN4578,boews@liret.org,Boris,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1194713,hailey@tonsy.org,Hailey,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3412965,lelsh@twace.org,Leslie,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1115497,henry.pearson4678@iatim.tech,Henry,aliwilson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1157534,tony.evans3392@tonsy.org,Tony,aliwilson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN517659,graham8410@vetan.org,Sebastian,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN590991,barney.pearce7957@bauros.biz,Barney,andrewerlandson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN245673,enoch.whitehouse1256@qater.org,Enoch,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1403869,jessica@muall.tech,Jessica,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3085197,louise_saunders8938@jiman.org,Louise,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1201286,danny@extex.org,Danny,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN951959,carina@typill.biz,Carina,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1261,mara_adler1105@corti.com,Mara,majormanning@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1191309,candace_reese8684@womeona.net,Candace,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN946769,rosalyn.williams3810@mafthy.com,Rosalyn,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN846043,julius.woods8161@supunk.biz,Julius,aliwilson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3795728,miriam@nanoff.biz,Miriam,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1198912,fenton3793@supunk.biz,Javier,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3288,olson@yahoo.com,Oliver,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1115172,ron.eaton7438@extex.org,Ron,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1115219,bemes@bauros.biz,Belinda,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1325322,jennifer@bulaffy.com,Jennifer,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1416623,ronald_varley4414@brety.org,Ronald,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1125887,alan@gmail.com,Alan,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN778366,david.hill1313@typill.biz,David,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1581018,enoch_taylor9400@hourpy.biz,Enoch,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN595078,williams4162@bauros.biz,Rosalee,andrewerlandson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1487966,kassandra.harvey5536@jiman.org,Kassandra,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1114901,matt.preston3894@naiker.biz,Matt,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN661579,jane.fenton943@joiniaa.com,Jane,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2945064,emma@fuliss.net,Emma,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN586813,bob@typill.biz,Bob,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2118386,vaughan538@muall.tech,Caleb,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1115294,tyson_mullins4304@liret.org,Tyson,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1320284,erton@iatim.tech,Erin,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1624971,george_ellison192@twace.org,George,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1037537,janice.oswald6575@sheye.org,Janice,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1334022,rick_parker7484@atink.com,Rick,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1190579,emett@brety.org,Emely,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1420094,henry_campbell6256@sheye.org,Henry,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1029021,harvey1692@guentu.biz,Benjamin,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN777373,jason@brety.org,Jacob,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1194552,jacob.skinner7046@vetan.org,Jacob,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3105284,carmella@bulaffy.com,Carmella,andrewerlandson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3648137,jayden.lunt2802@bulaffy.com,Jayden,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2899,henderson9308@sheye.org,Bart,jackthomas@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN2184,tom.jobson3354@deons.tech,Tom,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1201486,erson@jiman.org,Erin,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1115961,brooklyn.jarrett1809@twipet.com,Brooklyn,majormanning@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3315700,alessia@guentu.biz,Alessia,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1187821,shannon.nielson3169@supunk.biz,Shannon,peterthompson@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3534402,lucas3611@eirey.tech,Chuck,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1337902,cork8678@corti.com,Alice,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1619536,widdows5781@elnee.tech,Chris,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1055,knott9869@zorer.org,Alice,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3534225,bart.clifford9192@jiman.org,Bart,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1125206,harrison741@deons.tech,Daniel,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN780438,enlls@famism.biz,Enoch,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN656014,gladys_wood9528@liret.org,Gladys,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN3413852,susan_mcguire2912@mafthy.com,Susan,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN1028253,manor@gembat.biz,Martin,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
TWN165093,harrington7110@typill.biz,Chester,tickets@twinsbaseball.com,Campaign 1 (2 for 1 Offer)
